date_time,open,high,low,close,volume
2023-02-25,6.613,6.649,6.341,6.546,435647.557
2023-02-26,6.546,6.727,6.503,6.692,266131.014
2023-02-27,6.692,6.782,6.489,6.582,275995.245
2023-02-28,6.582,6.598,6.274,6.339,329311.73
2023-03-01,6.339,6.598,6.315,6.539,285833.821
2023-03-02,6.539,6.56,6.222,6.333,312339.358
2023-03-03,6.333,6.335,5.78,6.036,793081.778
2023-03-04,6.036,6.054,5.731,5.917,670816.742
2023-03-05,5.917,6.061,5.886,5.976,762484.428
2023-03-06,5.976,6.04,5.859,5.919,689584.149
2023-03-07,5.919,6.018,5.74,5.845,879197.418
2023-03-08,5.845,5.944,5.503,5.597,939356.296
2023-03-09,5.597,5.799,5.254,5.386,1341218.081
2023-03-10,5.386,5.58,5.15,5.549,1358264.244
2023-03-11,5.549,5.676,5.224,5.464,1621384.124
2023-03-12,5.464,5.903,5.361,5.894,1184641.886
2023-03-13,5.894,6.142,5.705,6.099,1608636.688
2023-03-14,6.099,6.535,5.989,6.225,1142377.467
2023-03-15,6.225,6.372,5.778,5.877,1229896.802
2023-03-16,5.877,6.139,5.762,6.089,663526.276
2023-03-17,6.089,6.636,6.026,6.624,946052.973
2023-03-18,6.624,6.7,6.284,6.318,972880.228
2023-03-19,6.318,6.601,6.313,6.443,605109.135
2023-03-20,6.443,6.481,6.051,6.091,757591.661
2023-03-21,6.091,6.456,6.001,6.363,754260.37
2023-03-22,6.363,6.385,5.913,6.053,737517.812
2023-03-23,6.053,6.418,5.993,6.323,551964.495
2023-03-24,6.323,6.339,5.949,6.017,501905.135
2023-03-25,6.017,6.079,5.832,5.906,214200.311
2023-03-26,5.906,6.105,5.88,6.041,193218.336
2023-03-27,6.041,6.114,5.744,5.871,491880.543
2023-03-28,5.871,6.115,5.788,6.056,330109.332
2023-03-29,6.056,6.284,6.049,6.184,366795.264
2023-03-30,6.184,6.292,6.028,6.122,510452.793
2023-03-31,6.122,6.385,6.1,6.34,489007.759
2023-04-01,6.34,6.392,6.193,6.346,347006.157
2023-04-02,6.346,6.444,6.18,6.263,462888.46
2023-04-03,6.263,6.502,6.08,6.424,653633.091
2023-04-04,6.424,6.53,6.367,6.438,656970.35
2023-04-05,6.438,6.585,6.32,6.406,579948.332
2023-04-06,6.406,6.415,6.256,6.277,367154.045
2023-04-07,6.277,6.316,6.136,6.177,516971.975
2023-04-08,6.177,6.233,6.091,6.13,198702.759
2023-04-09,6.13,6.258,6.097,6.209,278332.976
2023-04-10,6.209,6.312,6.118,6.292,430345.445
2023-04-11,6.292,6.491,6.277,6.414,1035475.107
2023-04-12,6.414,6.468,6.21,6.402,1114483.22
2023-04-13,6.402,6.65,6.349,6.636,639530.074
2023-04-14,6.636,6.843,6.538,6.729,1060647.912
2023-04-15,6.729,6.868,6.634,6.804,490421.708
2023-04-16,6.804,6.874,6.676,6.824,442867.132
2023-04-17,6.824,6.833,6.623,6.695,614827.208
2023-04-18,6.695,6.982,6.576,6.915,806076.15
2023-04-19,6.915,6.919,6.235,6.311,1085976.136
2023-04-20,6.311,6.435,6.063,6.108,664020.997
2023-04-21,6.108,6.171,5.778,5.848,838283.502
2023-04-22,5.848,5.977,5.818,5.948,386557.649
2023-04-23,5.948,5.971,5.765,5.905,443262.111
2023-04-24,5.905,6.022,5.798,5.888,399359.636
2023-04-25,5.888,6.011,5.78,5.999,380367.831
2023-04-26,5.999,6.218,5.596,5.85,1166211.515
2023-04-27,5.85,6.047,5.829,5.971,688901.558
2023-04-28,5.971,5.978,5.775,5.946,351139.584
2023-04-29,5.946,6.055,5.921,6.042,274344.288
2023-04-30,6.042,6.084,5.847,5.876,304369.291
2023-05-01,5.876,5.908,5.594,5.669,776259.535
2023-05-02,5.669,5.757,5.621,5.715,293501.176
2023-05-03,5.715,5.809,5.558,5.776,312295.269
2023-05-04,5.776,5.798,5.618,5.67,195268.581
2023-05-05,5.67,5.901,5.665,5.846,381964.569
2023-05-06,5.846,5.894,5.581,5.636,274922.226
2023-05-07,5.636,5.698,5.602,5.629,176229.979
2023-05-08,5.629,5.647,5.168,5.37,703205.253
2023-05-09,5.37,5.414,5.292,5.325,210649.999
2023-05-10,5.325,5.52,5.207,5.465,501899.337
2023-05-11,5.465,5.467,5.181,5.276,284938.613
2023-05-12,5.276,5.348,5.119,5.338,348523.176
2023-05-13,5.338,5.397,5.314,5.345,135218.682
2023-05-14,5.345,5.445,5.312,5.35,385258.751
2023-05-15,5.35,5.429,5.264,5.313,645935.912
2023-05-16,5.313,5.336,5.233,5.298,320220.296
2023-05-17,5.298,5.437,5.223,5.411,222628.526
2023-05-18,5.411,5.466,5.249,5.338,186641.879
2023-05-19,5.338,5.391,5.316,5.372,97048.625
2023-05-20,5.372,5.444,5.331,5.408,156942.758
2023-05-21,5.408,5.43,5.245,5.274,139303.49
2023-05-22,5.274,5.337,5.224,5.313,99640.041
2023-05-23,5.313,5.45,5.293,5.399,175472.183
2023-05-24,5.399,5.402,5.196,5.253,305675.793
2023-05-25,5.253,5.297,5.143,5.244,289338.635
2023-05-26,5.244,5.27,5.189,5.243,279471.876
2023-05-27,5.243,5.374,5.233,5.335,205039.372
2023-05-28,5.335,5.56,5.317,5.502,165494.701
2023-05-29,5.502,5.54,5.414,5.46,299801.582
2023-05-30,5.46,5.529,5.407,5.443,215886.392
2023-05-31,5.443,5.462,5.267,5.315,298632.815
2023-06-01,5.315,5.338,5.19,5.207,277826.06
2023-06-02,5.207,5.3,5.156,5.277,350044.834
2023-06-03,5.277,5.339,5.24,5.339,163851.963
2023-06-04,5.339,5.383,5.307,5.314,153266.002
2023-06-05,5.314,5.321,4.886,5.066,662949.909
2023-06-06,5.066,5.266,4.987,5.203,258815.98
2023-06-07,5.203,5.212,4.977,5.023,281563.944
2023-06-08,5.023,5.058,4.976,5.022,212023.907
2023-06-09,5.022,5.07,4.931,4.979,212740.523
2023-06-10,4.979,4.986,4.185,4.518,1636781.115
2023-06-11,4.518,4.552,4.43,4.522,419814.97
2023-06-12,4.522,4.555,4.411,4.533,406752.318
2023-06-13,4.533,4.72,4.496,4.628,305160.882
2023-06-14,4.628,4.8,4.507,4.571,387868.616
2023-06-15,4.571,4.619,4.274,4.375,439894.483
2023-06-16,4.375,4.468,4.276,4.422,259478.257
2023-06-17,4.422,4.566,4.397,4.531,227571.929
2023-06-18,4.531,4.665,4.479,4.537,179979.792
2023-06-19,4.537,4.588,4.433,4.529,176040.535
2023-06-20,4.529,4.678,4.374,4.662,276206.993
2023-06-21,4.662,4.864,4.635,4.823,435680.004
2023-06-22,4.823,4.975,4.749,4.826,312143.183
2023-06-23,4.826,5.137,4.823,5.098,521415.998
2023-06-24,5.098,5.138,4.904,5.008,258466.195
2023-06-25,5.008,5.243,5.002,5.198,336341.343
2023-06-26,5.198,5.239,5.006,5.024,442141.536
2023-06-27,5.024,5.153,4.996,5.093,208978.387
2023-06-28,5.093,5.099,4.751,4.877,336851.756
2023-06-29,4.877,5.235,4.87,4.984,537677.504
2023-06-30,4.984,5.201,4.786,5.18,903575.57
2023-07-01,5.18,5.366,5.11,5.352,423094.089
2023-07-02,5.352,5.531,5.224,5.499,461292.046
2023-07-03,5.499,5.632,5.377,5.428,384964.632
2023-07-04,5.428,5.51,5.255,5.348,358365.046
2023-07-05,5.348,5.379,5.118,5.207,372611.87
2023-07-06,5.207,5.364,5.01,5.016,460778.519
2023-07-07,5.016,5.176,4.977,5.119,367452.604
2023-07-08,5.119,5.196,5.054,5.128,190140.063
2023-07-09,5.128,5.16,5.061,5.082,115722.41
2023-07-10,5.082,5.229,4.985,5.132,331816.561
2023-07-11,5.132,5.215,5.089,5.213,199424.031
2023-07-12,5.213,5.308,5.102,5.15,261940.145
2023-07-13,5.15,5.552,5.097,5.546,661478.429
2023-07-14,5.546,5.741,5.294,5.452,901135.182
2023-07-15,5.452,5.562,5.384,5.43,212381.248
2023-07-16,5.43,5.447,5.263,5.311,222509.564
2023-07-17,5.311,5.415,5.176,5.305,339394.034
2023-07-18,5.305,5.39,5.096,5.183,309751.12
2023-07-19,5.183,5.257,5.13,5.191,194639.175
2023-07-20,5.191,5.489,5.187,5.354,391706.796
2023-07-21,5.354,5.705,5.337,5.486,513386.886
2023-07-22,5.486,5.516,5.263,5.313,267085.438
2023-07-23,5.313,5.491,5.275,5.392,193375.461
2023-07-24,5.392,5.414,5.092,5.211,327560.316
2023-07-25,5.211,5.255,5.127,5.176,139625.309
2023-07-26,5.176,5.295,5.117,5.239,149266.699
2023-07-27,5.239,5.335,5.185,5.236,145063.789
2023-07-28,5.236,5.272,5.162,5.218,133595.103
2023-07-29,5.218,5.257,5.206,5.249,53966.561
2023-07-30,5.249,5.274,5.092,5.186,146192.455
2023-07-31,5.186,5.259,5.05,5.109,150726.999
2023-08-01,5.109,5.213,4.954,5.213,372747.42
2023-08-02,5.213,5.219,5.014,5.06,207460.179
2023-08-03,5.06,5.073,4.936,4.979,163725.295
2023-08-04,4.979,5.043,4.941,4.994,151258.798
2023-08-05,4.994,4.995,4.927,4.975,126421.372
2023-08-06,4.975,5.046,4.959,5.004,120536.756
2023-08-07,5.004,5.049,4.837,4.969,336262.296
2023-08-08,4.969,5.097,4.934,5.059,196791.351
2023-08-09,5.059,5.106,4.997,5.06,152259.184
2023-08-10,5.06,5.067,4.974,5.006,173214.979
2023-08-11,5.006,5.019,4.957,5.009,118917.027
2023-08-12,5.009,5.044,4.996,5.04,77437.388
2023-08-13,5.04,5.043,4.967,4.988,110145.583
2023-08-14,4.988,5.055,4.952,4.99,138851.224
2023-08-15,4.99,4.997,4.618,4.819,463361.076
2023-08-16,4.819,4.841,4.53,4.672,404768.646
2023-08-17,4.672,4.824,4.3,4.43,1037938.661
2023-08-18,4.43,4.563,4.365,4.51,517026.874
2023-08-19,4.51,4.553,4.453,4.517,113439.933
2023-08-20,4.517,4.531,4.467,4.52,75373.691
2023-08-21,4.52,4.539,4.361,4.428,195038.561
2023-08-22,4.428,4.449,4.243,4.423,230597.187
2023-08-23,4.423,4.537,4.38,4.489,183247.329
2023-08-24,4.489,4.516,4.366,4.424,137197.391
2023-08-25,4.424,4.493,4.357,4.49,132008.049
2023-08-26,4.49,4.513,4.475,4.507,85758.697
2023-08-27,4.507,4.542,4.461,4.491,222521.378
2023-08-28,4.491,4.62,4.416,4.611,242661.238
2023-08-29,4.611,4.805,4.539,4.675,632299.028
2023-08-30,4.675,4.679,4.515,4.535,204256.843
2023-08-31,4.535,4.535,4.235,4.27,449645.747
2023-09-01,4.27,4.294,4.135,4.217,206268.088
2023-09-02,4.217,4.273,4.202,4.26,87293.005
2023-09-03,4.26,4.299,4.227,4.259,120321.787
2023-09-04,4.259,4.32,4.193,4.257,158829.285
2023-09-05,4.257,4.303,4.199,4.257,110400.807
2023-09-06,4.257,4.289,4.169,4.271,243168.448
2023-09-07,4.271,4.308,4.233,4.292,128091.116
2023-09-08,4.292,4.33,4.202,4.251,165166.319
2023-09-09,4.251,4.277,4.237,4.238,85506.186
2023-09-10,4.238,4.238,4.102,4.15,334234.953
2023-09-11,4.15,4.154,3.909,3.988,517967.108
2023-09-12,3.988,4.095,3.956,3.985,362211.052
2023-09-13,3.985,4.1,3.952,3.999,598866.115
2023-09-14,3.999,4.088,3.974,4.058,227435.218
2023-09-15,4.058,4.173,4.047,4.138,164342.75
2023-09-16,4.138,4.225,4.134,4.184,146321.343
2023-09-17,4.184,4.189,4.045,4.073,162446.139
2023-09-18,4.073,4.218,4.016,4.106,254297.123
2023-09-19,4.106,4.169,4.079,4.151,164671.065
2023-09-20,4.151,4.166,4.067,4.14,149202.139
2023-09-21,4.14,4.167,4.0,4.014,187864.5
2023-09-22,4.014,4.044,3.978,4.019,164399.825
2023-09-23,4.019,4.039,4.0,4.032,105499.72
2023-09-24,4.032,4.058,3.97,3.992,136901.758
2023-09-25,3.992,4.092,3.947,4.065,270858.386
2023-09-26,4.065,4.09,3.975,4.015,147072.771
2023-09-27,4.015,4.074,3.969,3.992,201520.785
2023-09-28,3.992,4.1,3.983,4.074,253722.075
2023-09-29,4.074,4.12,4.055,4.074,280308.04
2023-09-30,4.074,4.118,4.072,4.103,106730.712
2023-10-01,4.103,4.288,4.102,4.262,250880.915
2023-10-02,4.262,4.301,4.055,4.118,696948.544
2023-10-03,4.118,4.164,4.05,4.075,232316.307
2023-10-04,4.075,4.076,3.96,4.042,381818.61
2023-10-05,4.042,4.082,4.0,4.022,246015.21
2023-10-06,4.022,4.093,3.997,4.069,152653.885
2023-10-07,4.069,4.112,4.044,4.053,100165.706
2023-10-08,4.053,4.071,4.0,4.011,121724.768
2023-10-09,4.011,4.028,3.756,3.879,727379.858
2023-10-10,3.879,3.893,3.772,3.81,245490.833
2023-10-11,3.81,3.822,3.692,3.74,549528.427
2023-10-12,3.74,3.74,3.62,3.676,378356.974
2023-10-13,3.676,3.777,3.668,3.721,209116.282
2023-10-14,3.721,3.762,3.718,3.733,117910.117
2023-10-15,3.733,3.777,3.707,3.753,235442.34
2023-10-16,3.753,3.901,3.737,3.777,640390.566
2023-10-17,3.777,3.779,3.634,3.672,387564.753
2023-10-18,3.672,3.723,3.63,3.653,253267.885
2023-10-19,3.653,3.661,3.564,3.648,391180.836
2023-10-20,3.648,3.805,3.639,3.72,566242.261
2023-10-21,3.72,3.979,3.707,3.909,708547.424
2023-10-22,3.909,3.972,3.81,3.967,641165.411
2023-10-23,3.967,4.367,3.92,4.358,1449774.466
2023-10-24,4.358,4.422,4.1,4.19,1877242.567
2023-10-25,4.19,4.44,4.138,4.293,1468961.12
2023-10-26,4.293,4.449,4.147,4.235,1282969.664
2023-10-27,4.235,4.237,4.05,4.135,1056107.398
2023-10-28,4.135,4.224,4.131,4.181,393674.809
2023-10-29,4.181,4.355,4.126,4.315,524530.506
2023-10-30,4.315,4.531,4.235,4.527,1051145.001
2023-10-31,4.527,4.603,4.267,4.451,1391910.374
2023-11-01,4.451,4.806,4.321,4.731,1543936.988
2023-11-02,4.731,4.798,4.513,4.633,1923151.363
2023-11-03,4.633,4.643,4.455,4.61,977740.772
2023-11-04,4.61,4.781,4.587,4.684,846210.746
2023-11-05,4.684,4.907,4.653,4.761,1525759.647
2023-11-06,4.761,4.992,4.677,4.969,1106792.611
2023-11-07,4.969,5.006,4.721,4.926,1432602.474
2023-11-08,4.926,5.094,4.861,5.032,1172766.785
2023-11-09,5.032,5.263,4.47,5.087,2370166.016
2023-11-10,5.087,5.316,4.972,5.3,1570739.438
2023-11-11,5.3,5.679,5.086,5.557,2790345.281
2023-11-12,5.557,5.856,5.343,5.709,1686467.978
2023-11-13,5.709,5.885,5.33,5.349,1590861.439
2023-11-14,5.349,5.523,4.996,5.198,1707129.088
2023-11-15,5.198,5.639,5.184,5.563,1536144.485
2023-11-16,5.563,5.8,5.273,5.354,1784981.927
2023-11-17,5.354,5.485,5.052,5.244,1519144.459
2023-11-18,5.244,5.294,4.991,5.289,886554.393
2023-11-19,5.289,5.481,5.172,5.433,993663.372
2023-11-20,5.433,5.571,5.255,5.303,1287708.235
2023-11-21,5.303,5.327,4.818,4.858,1349501.115
2023-11-22,4.858,5.289,4.844,5.173,1026371.076
2023-11-23,5.173,5.221,5.082,5.138,538597.186
2023-11-24,5.138,5.295,5.12,5.241,868599.163
2023-11-25,5.241,5.393,5.212,5.329,721932.219
2023-11-26,5.329,5.414,5.146,5.328,924186.237
2023-11-27,5.328,5.376,5.038,5.157,1282897.917
2023-11-28,5.157,5.313,5.106,5.272,1111120.178
2023-11-29,5.272,5.387,5.15,5.161,1509932.34
2023-11-30,5.161,5.578,5.118,5.473,1883603.731
2023-12-01,5.473,5.524,5.371,5.471,995674.936
2023-12-02,5.471,5.603,5.429,5.563,798504.463
2023-12-03,5.563,5.62,5.429,5.538,778910.927
2023-12-04,5.538,5.721,5.4,5.633,1453607.309
2023-12-05,5.633,5.945,5.51,5.905,2162125.508
2023-12-06,5.905,6.202,5.768,6.048,1943757.613
2023-12-07,6.048,6.3,5.901,6.243,2028793.094
2023-12-08,6.243,6.914,6.167,6.838,2743605.328
2023-12-09,6.838,7.688,6.832,7.104,3907683.256
2023-12-10,7.104,7.355,6.959,7.348,1412375.703
2023-12-11,7.348,7.36,6.179,6.708,2282868.696
2023-12-12,6.708,7.339,6.697,7.132,2675341.89
2023-12-13,7.132,7.649,6.35,7.604,1420197.462
2023-12-14,7.604,7.767,6.881,7.506,1740000.807
2023-12-15,7.506,7.564,6.924,6.949,1324524.857
2023-12-16,6.949,7.35,6.862,7.095,830049.332
2023-12-17,7.095,7.162,6.746,6.783,651910.629
2023-12-18,6.783,6.887,6.374,6.882,768837.034
2023-12-19,6.882,7.049,6.608,6.706,781095.981
2023-12-20,6.706,7.136,6.617,6.953,1066282.837
2023-12-21,6.953,8.432,6.917,8.423,3586114.343
2023-12-22,8.423,8.572,7.838,7.957,2278980.699
2023-12-23,7.957,8.442,7.45,8.326,1538251.901
2023-12-24,8.326,9.214,8.318,8.614,3646002.24
2023-12-25,8.614,9.398,8.501,9.192,3154172.745
2023-12-26,9.192,9.59,8.32,8.813,3163627.495
2023-12-27,8.813,9.019,8.403,8.695,1872372.284
2023-12-28,8.695,8.909,8.268,8.426,1879889.276
2023-12-29,8.426,8.678,8.035,8.289,1863315.2
2023-12-30,8.289,8.487,8.094,8.348,984183.306
2023-12-31,8.348,8.647,8.023,8.204,1142076.29
2024-01-01,8.204,8.632,8.064,8.597,678794.301
2024-01-02,8.597,8.808,8.296,8.413,1278825.15
2024-01-03,8.413,8.574,6.347,7.627,4051483.358
2024-01-04,7.627,7.996,7.471,7.876,1149288.634
2024-01-05,7.876,7.951,7.178,7.444,1969795.048
2024-01-06,7.444,7.447,6.943,7.134,966327.842
2024-01-07,7.134,7.324,6.816,6.898,890428.83
2024-01-08,6.898,7.513,6.507,7.485,1698694.751
2024-01-09,7.485,7.528,6.907,7.129,2091796.655
2024-01-10,7.129,8.088,6.794,7.989,2661144.067
2024-01-11,7.989,8.58,7.854,8.146,3179529.554
2024-01-12,8.146,8.213,7.316,7.566,1586526.413
2024-01-13,7.566,7.777,7.37,7.614,808948.552
2024-01-14,7.614,7.699,7.313,7.319,674181.06
2024-01-15,7.319,7.698,7.306,7.509,869468.35
2024-01-16,7.509,7.689,7.34,7.492,686704.615
2024-01-17,7.492,7.597,7.256,7.348,707646.26
2024-01-18,7.348,7.393,6.818,7.014,1230721.011
2024-01-19,7.014,7.053,6.564,6.892,1188913.029
2024-01-20,6.892,6.95,6.778,6.91,637277.374
2024-01-21,6.91,6.977,6.801,6.81,418345.849
2024-01-22,6.81,6.85,6.293,6.337,1466245.332
2024-01-23,6.337,6.455,5.973,6.363,1661920.688
2024-01-24,6.363,6.543,6.259,6.463,873452.525
2024-01-25,6.463,6.573,6.348,6.434,541131.024
2024-01-26,6.434,6.728,6.36,6.672,658555.329
2024-01-27,6.672,6.753,6.528,6.668,568003.035
2024-01-28,6.668,6.872,6.567,6.869,785540.908
2024-01-29,6.869,7.297,6.706,7.032,1616529.587
2024-01-30,7.032,7.084,6.821,6.837,844695.713
2024-01-31,6.837,6.888,6.577,6.652,899471.763
2024-02-01,6.652,6.817,6.531,6.792,676315.653
2024-02-02,6.792,7.027,6.762,6.947,739364.332
2024-02-03,6.947,7.009,6.813,6.826,506468.599
2024-02-04,6.826,6.826,6.644,6.665,521520.993
2024-02-05,6.665,6.976,6.587,6.734,728288.909
2024-02-06,6.734,6.833,6.639,6.808,982902.937
2024-02-07,6.808,6.962,6.672,6.94,748116.1
2024-02-08,6.94,7.111,6.871,7.011,880043.137
2024-02-09,7.011,7.332,6.956,7.195,1332731.838
2024-02-10,7.195,7.291,7.059,7.2,531603.062
2024-02-11,7.2,7.345,7.079,7.099,591075.8
2024-02-12,7.099,7.375,6.978,7.34,1026901.212
2024-02-13,7.34,7.45,7.108,7.354,1128416.429
2024-02-14,7.354,7.73,7.275,7.651,1340420.175
2024-02-15,7.651,7.96,7.525,7.778,1696900.801
2024-02-16,7.778,7.866,7.538,7.648,868385.373
2024-02-17,7.648,7.71,7.335,7.707,777307.108
2024-02-18,7.707,7.92,7.677,7.86,810284.516
2024-02-19,7.86,8.147,7.518,8.027,1387253.961
2024-02-20,8.027,8.116,7.405,7.729,1650459.577
2024-02-21,7.729,7.729,7.225,7.468,1343802.705
2024-02-22,7.468,7.684,7.276,7.482,1113605.009
2024-02-23,7.482,7.647,7.27,7.559,1318794.716
2024-02-24,7.559,7.89,7.422,7.82,1340183.739
2024-02-25,7.82,7.943,7.678,7.92,1029948.647
2024-02-26,7.92,8.117,7.582,8.108,1484350.241
2024-02-27,8.108,8.445,7.996,8.367,1837283.092
2024-02-28,8.367,8.717,7.687,8.344,3150801.961
2024-02-29,8.344,8.935,8.028,8.259,2573937.984
2024-03-01,8.259,8.673,8.259,8.66,1784483.629
2024-03-02,8.66,9.464,8.577,9.464,2754390.491
2024-03-03,9.464,9.904,8.534,9.775,3077221.452
2024-03-04,9.775,10.31,9.57,9.864,4003130.317
2024-03-05,9.864,10.764,8.093,9.319,5731203.39
2024-03-06,9.319,10.558,8.925,10.54,2837942.575
2024-03-07,10.54,10.998,10.235,10.404,2113477.861
2024-03-08,10.404,10.698,9.951,10.635,2097577.137
2024-03-09,10.635,10.954,10.412,10.495,1642011.196
2024-03-10,10.495,10.573,9.963,10.266,1256050.004
2024-03-11,10.266,11.246,9.772,11.039,2742752.401
2024-03-12,11.039,11.146,10.056,10.736,1913648.98
2024-03-13,10.736,11.389,10.638,11.372,1705703.034
2024-03-14,11.372,11.887,10.677,11.558,3357373.673
2024-03-15,11.558,11.706,9.976,10.809,3504858.595
2024-03-16,10.809,10.899,9.501,9.679,2072055.59
2024-03-17,9.679,10.25,9.195,10.084,1764614.286
2024-03-18,10.084,10.452,9.6,9.902,1628739.251
2024-03-19,9.902,9.994,8.603,8.769,2530937.117
2024-03-20,8.769,9.566,8.49,9.485,1921673.787
2024-03-21,9.485,9.583,9.066,9.181,1070036.08
2024-03-22,9.181,9.37,8.694,8.935,1065299.118
2024-03-23,8.935,9.224,8.853,8.964,657184.568
2024-03-24,8.964,9.434,8.953,9.371,841709.486
2024-03-25,9.371,9.832,9.288,9.738,1073910.64
2024-03-26,9.738,10.06,9.527,9.689,1441560.673
2024-03-27,9.689,9.81,9.307,9.442,1374602.683
2024-03-28,9.442,9.659,9.296,9.523,1285651.679
2024-03-29,9.523,9.81,9.343,9.599,1201667.539
2024-03-30,9.599,9.696,9.388,9.431,646043.793
2024-03-31,9.431,9.647,9.416,9.646,545603.371
2024-04-01,9.646,9.741,8.926,9.145,1627462.917
2024-04-02,9.145,9.145,8.373,8.583,1703538.264
2024-04-03,8.583,8.78,8.285,8.419,1412098.599
2024-04-04,8.419,8.71,8.264,8.487,1267885.977
2024-04-05,8.487,8.509,8.074,8.383,1843527.521
2024-04-06,8.383,8.556,8.332,8.491,728968.761
2024-04-07,8.491,8.74,8.458,8.703,934649.297
2024-04-08,8.703,9.095,8.568,9.048,1677792.02
2024-04-09,9.048,9.113,8.632,8.661,1578489.435
2024-04-10,8.661,8.7,8.115,8.409,1613434.342
2024-04-11,8.409,8.528,8.182,8.385,1306095.86
2024-04-12,8.385,8.492,6.378,7.238,5286826.419
2024-04-13,7.238,7.332,5.665,6.391,8455043.328
2024-04-14,6.391,6.931,6.193,6.856,5673958.462
2024-04-15,6.856,7.207,6.436,6.708,3495443.176
2024-04-16,6.708,6.823,6.371,6.7,2213918.225
2024-04-17,6.7,6.781,6.325,6.583,1831883.914
2024-04-18,6.583,6.829,6.447,6.781,1231214.796
2024-04-19,6.781,6.919,6.274,6.676,2145307.038
2024-04-20,6.676,7.284,6.609,7.243,766333.594
2024-04-21,7.243,7.301,6.962,7.139,724318.01
2024-04-22,7.139,7.584,7.088,7.464,1412941.674
2024-04-23,7.464,7.571,7.206,7.246,1622996.738
2024-04-24,7.246,7.5,6.857,6.932,1430084.239
2024-04-25,6.932,7.003,6.703,6.862,1207282.408
2024-04-26,6.862,6.954,6.625,6.766,1222127.392
2024-04-27,6.766,6.868,6.506,6.811,1250764.662
2024-04-28,6.811,6.952,6.689,6.726,786157.945
2024-04-29,6.726,6.825,6.471,6.589,1264369.083
2024-04-30,6.589,6.669,6.038,6.429,2376896.092
2024-05-01,6.429,6.934,6.129,6.893,5753661.452
2024-05-02,6.893,7.411,6.693,7.277,2756821.438
2024-05-03,7.277,7.44,7.001,7.245,2039555.968
2024-05-04,7.245,7.252,7.108,7.124,794998.472
2024-05-05,7.124,7.405,7.016,7.304,1145441.659
2024-05-06,7.304,7.476,7.058,7.122,1778164.353
2024-05-07,7.122,7.298,6.98,6.997,1222405.595
